2025-05-16 01:32:08.940 [main] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.logback12.LogbackNacosLoggingAdapterBuilder
2025-05-16 01:32:12.621 [main] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2025-05-16 01:32:13.204 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-05-16 01:32:13.338 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.3.Final
2025-05-16 01:32:13.413 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2025-05-16 01:32:14.045 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2025-05-16 01:32:14.171 [main] WARN  org.hibernate.dialect.Dialect - HHH000511: The 5.7.44 version for [org.hibernate.dialect.MySQLDialect] is no longer supported, hence certain features may not work properly. The minimum supported version is 8.0.0. Check the community dialects project for available legacy versions.
2025-05-16 01:32:14.748 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-05-16 01:32:14.757 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-05-16 01:32:15.123 [main] WARN  c.b.m.core.metadata.TableInfoHelper - Can not find table primary key in Class: "com.stephenhu.bipennis.model.PO.authservice.SpareEmailPO".
2025-05-16 01:32:15.132 [main] WARN  c.b.m.c.injector.DefaultSqlInjector - class com.stephenhu.bipennis.model.PO.authservice.SpareEmailPO ,Not found @TableId annotation, Cannot use Mybatis-Plus 'xxById' Method.
2025-05-16 01:32:15.238 [main] WARN  c.b.m.core.metadata.TableInfoHelper - Can not find table primary key in Class: "com.stephenhu.bipennis.model.PO.authservice.UserPO".
2025-05-16 01:32:15.238 [main] WARN  c.b.m.c.injector.DefaultSqlInjector - class com.stephenhu.bipennis.model.PO.authservice.UserPO ,Not found @TableId annotation, Cannot use Mybatis-Plus 'xxById' Method.
2025-05-16 01:32:15.835 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-05-16 01:32:17.858 [main] WARN  o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2025-05-16 01:32:17.952 [main] INFO  c.s.bipennis.authservice.dao.TestDao - Started TestDao in 9.99 seconds (process running for 12.031)
2025-05-16 01:32:19.280 [main] WARN  c.s.b.a.d.i.SpareEmailCrudRepositoryImpl - None uId: 100
2025-05-16 01:32:19.282 [main] ERROR c.s.b.a.d.i.SpareEmailCrudRepositoryImpl - dao error: Code=5, Message=Resource not found, Location=UserCrudRepositoryImpl.findByUid
2025-05-16 01:32:19.322 [Thread-2] WARN  c.a.n.c.executor.ThreadPoolManager - [ThreadPoolManager] Start destroying ThreadPool
2025-05-16 01:32:19.323 [Thread-2] WARN  c.a.n.c.executor.ThreadPoolManager - [ThreadPoolManager] Destruction of the end
2025-05-16 01:32:19.357 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-05-16 01:32:19.360 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2025-05-16 01:32:19.370 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2025-05-16 01:33:27.989 [main] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.logback12.LogbackNacosLoggingAdapterBuilder
2025-05-16 01:33:27.995 [main] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.logback14.LogbackNacosLoggingAdapterBuilder
2025-05-16 01:33:27.996 [main] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter: com.alibaba.nacos.logger.adapter.logback14.LogbackNacosLoggingAdapter match ch.qos.logback.classic.Logger success.
2025-05-16 01:33:28.005 [main] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.log4j2.Log4j2NacosLoggingAdapterBuilder
2025-05-16 01:33:28.229 [main] INFO  c.s.bipennis.authservice.dao.TestDao - Starting TestDao using Java 23.0.1 with PID 23716 (started by Stephen Hu in D:\Stephen Hu\Desktop\Bipennis\BackEnd\Bipennis-BackEnd\services\auth-service)
2025-05-16 01:33:28.231 [main] INFO  c.s.bipennis.authservice.dao.TestDao - The following 1 profile is active: "dev"
2025-05-16 01:33:29.961 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-05-16 01:33:29.964 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-05-16 01:33:30.006 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 27 ms. Found 0 JPA repository interfaces.
2025-05-16 01:33:30.043 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-05-16 01:33:30.045 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-05-16 01:33:30.066 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 6 ms. Found 0 Redis repository interfaces.
2025-05-16 01:33:30.506 [main] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=1ea5dab8-dca8-3d90-8a8a-ce011a50267e
2025-05-16 01:33:31.253 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). The currently created BeanPostProcessor [lbRestClientPostProcessor] is declared through a non-static factory method on that class; consider declaring it as static instead.
2025-05-16 01:33:31.261 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'deferringLoadBalancerInterceptor' of type [org.springframework.cloud.client.loadbalancer.DeferringLoadBalancerInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [lbRestClientPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2025-05-16 01:33:31.282 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2025-05-16 01:33:31.794 [main] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2025-05-16 01:33:32.381 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-05-16 01:33:32.511 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.3.Final
2025-05-16 01:33:32.580 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2025-05-16 01:33:33.245 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2025-05-16 01:33:33.364 [main] WARN  org.hibernate.dialect.Dialect - HHH000511: The 5.7.44 version for [org.hibernate.dialect.MySQLDialect] is no longer supported, hence certain features may not work properly. The minimum supported version is 8.0.0. Check the community dialects project for available legacy versions.
2025-05-16 01:33:33.926 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-05-16 01:33:33.936 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-05-16 01:33:34.300 [main] WARN  c.b.m.core.metadata.TableInfoHelper - Can not find table primary key in Class: "com.stephenhu.bipennis.model.PO.authservice.SpareEmailPO".
2025-05-16 01:33:34.312 [main] WARN  c.b.m.c.injector.DefaultSqlInjector - class com.stephenhu.bipennis.model.PO.authservice.SpareEmailPO ,Not found @TableId annotation, Cannot use Mybatis-Plus 'xxById' Method.
2025-05-16 01:33:34.425 [main] WARN  c.b.m.core.metadata.TableInfoHelper - Can not find table primary key in Class: "com.stephenhu.bipennis.model.PO.authservice.UserPO".
2025-05-16 01:33:34.425 [main] WARN  c.b.m.c.injector.DefaultSqlInjector - class com.stephenhu.bipennis.model.PO.authservice.UserPO ,Not found @TableId annotation, Cannot use Mybatis-Plus 'xxById' Method.
2025-05-16 01:33:34.999 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-05-16 01:33:36.981 [main] WARN  o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2025-05-16 01:33:37.094 [main] INFO  c.s.bipennis.authservice.dao.TestDao - Started TestDao in 10.019 seconds (process running for 12.021)
2025-05-16 01:33:38.348 [main] ERROR c.s.b.a.d.i.SpareEmailCrudRepositoryImpl - dao error: Code=5, Message=Resource not found, Location=UserCrudRepositoryImpl.findByUid
2025-05-16 01:33:38.389 [Thread-2] WARN  c.a.n.c.executor.ThreadPoolManager - [ThreadPoolManager] Start destroying ThreadPool
2025-05-16 01:33:38.390 [Thread-2] WARN  c.a.n.c.executor.ThreadPoolManager - [ThreadPoolManager] Destruction of the end
2025-05-16 01:33:38.430 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-05-16 01:33:38.435 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2025-05-16 01:33:38.448 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2025-05-16 01:37:20.294 [main] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.logback12.LogbackNacosLoggingAdapterBuilder
2025-05-16 01:37:20.299 [main] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.logback14.LogbackNacosLoggingAdapterBuilder
2025-05-16 01:37:20.300 [main] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter: com.alibaba.nacos.logger.adapter.logback14.LogbackNacosLoggingAdapter match ch.qos.logback.classic.Logger success.
2025-05-16 01:37:20.310 [main] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.log4j2.Log4j2NacosLoggingAdapterBuilder
2025-05-16 01:37:20.516 [main] INFO  c.s.bipennis.authservice.dao.TestDao - Starting TestDao using Java 23.0.1 with PID 24408 (started by Stephen Hu in D:\Stephen Hu\Desktop\Bipennis\BackEnd\Bipennis-BackEnd\services\auth-service)
2025-05-16 01:37:20.517 [main] INFO  c.s.bipennis.authservice.dao.TestDao - The following 1 profile is active: "dev"
2025-05-16 01:37:22.238 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-05-16 01:37:22.241 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-05-16 01:37:22.288 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 28 ms. Found 0 JPA repository interfaces.
2025-05-16 01:37:22.324 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-05-16 01:37:22.326 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-05-16 01:37:22.351 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 6 ms. Found 0 Redis repository interfaces.
2025-05-16 01:37:22.816 [main] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=1ea5dab8-dca8-3d90-8a8a-ce011a50267e
2025-05-16 01:37:23.561 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). The currently created BeanPostProcessor [lbRestClientPostProcessor] is declared through a non-static factory method on that class; consider declaring it as static instead.
2025-05-16 01:37:23.567 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'deferringLoadBalancerInterceptor' of type [org.springframework.cloud.client.loadbalancer.DeferringLoadBalancerInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [lbRestClientPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2025-05-16 01:37:23.587 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2025-05-16 01:37:24.076 [main] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2025-05-16 01:37:24.687 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-05-16 01:37:24.831 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.3.Final
2025-05-16 01:37:24.931 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2025-05-16 01:37:25.567 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2025-05-16 01:37:25.684 [main] WARN  org.hibernate.dialect.Dialect - HHH000511: The 5.7.44 version for [org.hibernate.dialect.MySQLDialect] is no longer supported, hence certain features may not work properly. The minimum supported version is 8.0.0. Check the community dialects project for available legacy versions.
2025-05-16 01:37:26.269 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-05-16 01:37:26.280 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-05-16 01:37:26.643 [main] WARN  c.b.m.core.metadata.TableInfoHelper - Can not find table primary key in Class: "com.stephenhu.bipennis.model.PO.authservice.SpareEmailPO".
2025-05-16 01:37:26.653 [main] WARN  c.b.m.c.injector.DefaultSqlInjector - class com.stephenhu.bipennis.model.PO.authservice.SpareEmailPO ,Not found @TableId annotation, Cannot use Mybatis-Plus 'xxById' Method.
2025-05-16 01:37:26.750 [main] WARN  c.b.m.core.metadata.TableInfoHelper - Can not find table primary key in Class: "com.stephenhu.bipennis.model.PO.authservice.UserPO".
2025-05-16 01:37:26.750 [main] WARN  c.b.m.c.injector.DefaultSqlInjector - class com.stephenhu.bipennis.model.PO.authservice.UserPO ,Not found @TableId annotation, Cannot use Mybatis-Plus 'xxById' Method.
2025-05-16 01:37:27.353 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-05-16 01:37:29.350 [main] WARN  o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2025-05-16 01:37:29.446 [main] INFO  c.s.bipennis.authservice.dao.TestDao - Started TestDao in 10.07 seconds (process running for 12.079)
2025-05-16 01:37:30.755 [main] ERROR c.s.b.a.d.i.SpareEmailCrudRepositoryImpl - dao error: Code=5, Message=Resource not found, Location=UserCrudRepositoryImpl.findByUid
2025-05-16 01:37:30.794 [Thread-2] WARN  c.a.n.c.executor.ThreadPoolManager - [ThreadPoolManager] Start destroying ThreadPool
2025-05-16 01:37:30.794 [Thread-2] WARN  c.a.n.c.executor.ThreadPoolManager - [ThreadPoolManager] Destruction of the end
2025-05-16 01:37:30.829 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-05-16 01:37:30.834 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2025-05-16 01:37:30.844 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2025-05-16 01:38:06.649 [main] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.logback12.LogbackNacosLoggingAdapterBuilder
2025-05-16 01:38:06.657 [main] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.logback14.LogbackNacosLoggingAdapterBuilder
2025-05-16 01:38:06.658 [main] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter: com.alibaba.nacos.logger.adapter.logback14.LogbackNacosLoggingAdapter match ch.qos.logback.classic.Logger success.
2025-05-16 01:38:06.669 [main] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.log4j2.Log4j2NacosLoggingAdapterBuilder
2025-05-16 01:38:06.869 [main] INFO  c.s.bipennis.authservice.dao.TestDao - Starting TestDao using Java 23.0.1 with PID 35460 (started by Stephen Hu in D:\Stephen Hu\Desktop\Bipennis\BackEnd\Bipennis-BackEnd\services\auth-service)
2025-05-16 01:38:06.870 [main] INFO  c.s.bipennis.authservice.dao.TestDao - The following 1 profile is active: "dev"
2025-05-16 01:38:08.546 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-05-16 01:38:08.550 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-05-16 01:38:08.593 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 27 ms. Found 0 JPA repository interfaces.
2025-05-16 01:38:08.628 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-05-16 01:38:08.630 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-05-16 01:38:08.654 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 6 ms. Found 0 Redis repository interfaces.
2025-05-16 01:38:09.113 [main] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=1ea5dab8-dca8-3d90-8a8a-ce011a50267e
2025-05-16 01:38:09.816 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). The currently created BeanPostProcessor [lbRestClientPostProcessor] is declared through a non-static factory method on that class; consider declaring it as static instead.
2025-05-16 01:38:09.821 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'deferringLoadBalancerInterceptor' of type [org.springframework.cloud.client.loadbalancer.DeferringLoadBalancerInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [lbRestClientPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2025-05-16 01:38:09.838 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2025-05-16 01:38:10.312 [main] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2025-05-16 01:38:10.931 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-05-16 01:38:11.074 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.3.Final
2025-05-16 01:38:11.146 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2025-05-16 01:38:11.772 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2025-05-16 01:38:11.894 [main] WARN  org.hibernate.dialect.Dialect - HHH000511: The 5.7.44 version for [org.hibernate.dialect.MySQLDialect] is no longer supported, hence certain features may not work properly. The minimum supported version is 8.0.0. Check the community dialects project for available legacy versions.
2025-05-16 01:38:12.464 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-05-16 01:38:12.474 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-05-16 01:38:12.812 [main] WARN  c.b.m.core.metadata.TableInfoHelper - Can not find table primary key in Class: "com.stephenhu.bipennis.model.PO.authservice.SpareEmailPO".
2025-05-16 01:38:12.820 [main] WARN  c.b.m.c.injector.DefaultSqlInjector - class com.stephenhu.bipennis.model.PO.authservice.SpareEmailPO ,Not found @TableId annotation, Cannot use Mybatis-Plus 'xxById' Method.
2025-05-16 01:38:12.913 [main] WARN  c.b.m.core.metadata.TableInfoHelper - Can not find table primary key in Class: "com.stephenhu.bipennis.model.PO.authservice.UserPO".
2025-05-16 01:38:12.913 [main] WARN  c.b.m.c.injector.DefaultSqlInjector - class com.stephenhu.bipennis.model.PO.authservice.UserPO ,Not found @TableId annotation, Cannot use Mybatis-Plus 'xxById' Method.
2025-05-16 01:38:13.484 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-05-16 01:38:15.475 [main] WARN  o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2025-05-16 01:38:15.584 [main] INFO  c.s.bipennis.authservice.dao.TestDao - Started TestDao in 9.826 seconds (process running for 11.76)
2025-05-16 01:38:16.935 [Thread-2] WARN  c.a.n.c.executor.ThreadPoolManager - [ThreadPoolManager] Start destroying ThreadPool
2025-05-16 01:38:16.936 [Thread-2] WARN  c.a.n.c.executor.ThreadPoolManager - [ThreadPoolManager] Destruction of the end
2025-05-16 01:38:16.975 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-05-16 01:38:16.980 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
